Work Order Id,Std Job No,WO Completed Status,WO Create Date,Ads Building Number,Ads Eastings,Ads Northings,Ads Operation Area,Ads Osapr,Street postcode,Ads Post Town,Ads Region,Ads Water Operational Area,Ads Water Supply Zone
6053591,WRNW17,All Complete with Comments                        ,12/07/2017,29,"340,931.00","702,530.00",North East,AP6H7Y8857N41PX02A,KY86AT,LEVEN,East,Glenfarg & Glendevon WOA,Gallowhill WSZ
6054778,WRNW17,All Complete with Comments                        ,13/07/2017,,"313,883.00","581,641.00",South East,APRL8L8U5KB57BAG0G,DG112HE,LOCKERBIE,South,Black Esk WOA,Lockerbie WSZ
6055072,WRNW17,Complete (Partial)                                ,13/07/2017,21,"330,999.00","665,228.00",South East,APE6ED8R5LR4YBU0KH,EH193AE,BONNYRIGG,South,Rosebery (Ed & Lothian) WOA,Rosebery WRM WSZ
6055269,WRNW17,All Complete with Comments                        ,13/07/2017,101,"256,010.00","668,636.00",South West,APRD7J87554410Q02U,G120HR,GLASGOW,West,Milngavie WOA,M1 Mugdock WSZ
6055446,WRNW17,Cancelled with comments                           ,13/07/2017,41,"256,292.00","668,451.00",South West,APDJ7J8P55N41WQ0KU,G120QY,GLASGOW,West,Milngavie WOA,M1 Mugdock WSZ
6055757,WRNW17,All Complete with Comments                        ,14/07/2017,21,"330,999.00","665,228.00",South East,APE6ED8R5LR4YBU0KH,EH193AE,BONNYRIGG,South,Rosebery (Ed & Lothian) WOA,Rosebery WRM WSZ
6056600,WRNW17,Complete (Partial)                                ,14/07/2017,1,"320,543.00","672,936.00",South East,APULKJ8H50B133BGA1,EH126JR,EDINBURGH,South,Glencorse WOA,East Craigs/N. Corstorphine WSZ
6058863,WRNW17,All Complete with Comments                        ,17/07/2017,,"323,796.00","685,684.00",North East,AP9TDU8J56749AW0BR,KY39BS,BURNTISLAND,East,Glendevon WOA,Kilmundy WSZ
6059311,WRNW17,Complete (Partial)                                ,17/07/2017,65,"254,161.00","655,880.00",South West,AP838C8751H4URUGXU,G775QN,GLASGOW,West,Picketlaw & Sth Moorhouse WOA,Hazeldene WSZ
6059710,WRNW17,Complete (Partial)                                ,18/07/2017,185,"304,075.00","864,262.00",North West,APL357835FN5YVF0VQ,IV363YN,FORRES,East,Glenlatterach & Badentinan WOA,Clarklyhill WSZ
6059907,WRNW17,All Complete with Comments                        ,18/07/2017,14,"256,503.00","658,537.00",South West,APJKH9885634V2Y0RK,G466UP,GLASGOW,West,South Moorhouse WOA,Malletsheugh WSZ
6060152,WRNW17,Complete (Partial)                                ,18/07/2017,19,"258,520.00","661,574.00",South West,APJ28E8G5T14XJQGHK,G429DW,GLASGOW,West,Milngavie WOA,M2 Mugdock WSZ
6060492,WRNW17,All Complete with Comments                        ,18/07/2017,23,"356,038.00","703,043.00",North East,APJJ0Q8Q55641YUGKB,KY103DX,ANSTRUTHER,East,Glenfarg & Glendevon WOA,Carnbee WSZ
6060500,WRNW17,All Complete with Comments                        ,18/07/2017,63,"287,781.00","693,652.00",South West,APBA838P5364D7R03W,FK102JH,ALLOA,West,Turret West Region WOA,Lipney WSZ
6061151,WRNW17,All Complete with Comments                        ,19/07/2017,8,"308,007.00","683,175.00",North East,APFK138957V483UGJG,KY113JJ,DUNFERMLINE,East,Glendevon WOA,Limekilns WSZ
6061194,WRNW17,Complete (Partial)                                ,19/07/2017,41,"256,292.00","668,451.00",South West,APDJ7J8P55N41WQ0KU,G120QY,GLASGOW,West,Milngavie WOA,M1 Mugdock WSZ
6061429,WRNW17,All Complete with Comments                        ,19/07/2017,24,"337,191.00","714,961.00",North East,APEQ7X8850V47RXGXA,KY154JW,CUPAR,East,LHills & GFarg & Glendevon WOA,Garliebank WSZ
6061582,WRNW17,Complete (Partial)                                ,19/07/2017,10,"262,560.00","661,051.00",South West,APTUD28G5JD4W9QG13,G733JP,GLASGOW,West,Milngavie WOA,C2 Craigmaddie WSZ
6061583,WRNW17,Complete (Partial)                                ,19/07/2017,115,"250,103.00","662,946.00",South West,APEHBL8Q59K4X7U06K,PA27BE,PAISLEY,West,Milngavie WOA,M5 Mugdock WSZ
6061651,WRNW17,All Complete with Comments                        ,19/07/2017,92,"328,033.00","692,487.00",North East,AP331Y8H5XG4DMUGU1,KY25AW,KIRKCALDY,East,GLENFARG WOA,Carberry Low WSZ
6061755,WRNW17,All Complete with Comments                        ,19/07/2017,,"387,039.00","786,357.00",North East,APWAG08651P5AM6G0M,AB392SQ,STONEHAVEN,East,Invercannie WOA,Megray WSZ
6061763,WRNW17,Complete (Partial)                                ,19/07/2017,19,"258,520.00","661,574.00",South West,APJ28E8G5T14XJQGHK,G429DW,GLASGOW,West,Milngavie WOA,M2 Mugdock WSZ
6062208,WRNW17,All Complete with Comments                        ,20/07/2017,,"327,455.00","690,504.00",North East,APP25M81EWV7CN8G01,KY11UB,KIRKCALDY,East,GLENFARG WOA,Carberry Low WSZ
6062290,WRNW17,Complete (Partial)                                ,20/07/2017,217,"254,897.00","622,166.00",South West,AP2B448753F5AAA0EU,KA182BA,CUMNOCK,West,Afton West Region WOA,Glaisnock WSZ
6062328,WRNW17,All Complete with Comments                        ,20/07/2017,,"351,774.00","702,874.00",North East,APQV0M8P5DB41VU0LK,KY102DE,ANSTRUTHER,East,Glenfarg & Glendevon WOA,Carnbee WSZ
6062634,WRNW17,Complete (Partial)                                ,20/07/2017,1,"320,543.00","672,936.00",South East,APULKJ8H50B133BGA1,EH126JR,EDINBURGH,South,Glencorse WOA,East Craigs/N. Corstorphine WSZ
6062730,WRNW17,All Complete with Comments                        ,20/07/2017,120,"260,006.00","657,496.00",South West,AP0K698C2WE4VJU0H3,G769DE,GLASGOW,South,Daer WOA,Douglas Moor WSZ
6064276,WRNW17,Complete (Partial)                                ,22/07/2017,33,"219,825.00","647,731.00",South West,APERDP8G5EX5PRE01H,KA239HT,WEST KILBRIDE,West,Camphill WOA,Crosbie WSZ
6066011,WRNW17,All Complete with Comments                        ,22/07/2017,185,"304,075.00","864,262.00",North West,APL357835FN5YVF0VQ,IV363YN,FORRES,East,Glenlatterach & Badentinan WOA,Clarklyhill WSZ
6066703,WRNW17,All Complete with Comments                        ,24/07/2017,5,"310,209.00","687,721.00",North East,AP3L178R5UN4AAUG6G,KY127TZ,DUNFERMLINE,East,Glendevon WOA,Glassiebarns WSZ
